,key,author,comment,hashtags,mentions,processed_comments_without_microtext
8746,https://www.instagram.com/p/B8XIKbCp69A/,vanezermeno,So underwhelming,,,underwhelming
8747,https://www.instagram.com/p/B8XIKbCp69A/,ric_rodz,All that for a firework?,,,firework
8748,https://www.instagram.com/p/B8XIKbCp69A/,mr_makin_moves,C’mahnnn..... C’mahnnn..... No...... No..... Yaaayyyyy! Yaaayyyyy! I’d make this comment twice if I could. I’d make this comment twice if I could. She says everything twice. She says everything twice..... Echo...... Echo.....,,,c ’ mahnnn c ’ mahnnn yaaayyyyy yaaayyyyy ’ make comment twice could ’ make comment twice could say everything twice say everything twice echo echo
8749,https://www.instagram.com/p/B8XIKbCp69A/,c_lapents,This woman’s voice in the video! 🤢🤮,,,woman ’ voice video 🤢 🤮
8750,https://www.instagram.com/p/B8XIKbCp69A/,travythompson,Did anyone get this approved by Mother Nature 🧐🤔,,,anyone get approve mother nature 🧐 🤔
8751,https://www.instagram.com/p/B8XIKbCp69A/,janoahpiper,What was the occasion? Any reason in particular?,,,occasion reason particular
8752,https://www.instagram.com/p/B8XIKbCp69A/,queensalazar,Fail I’ve seen better,,,fail ’ see better
8753,https://www.instagram.com/p/B8XIKbCp69A/,smrchvz,Conehead had a better one 🌚,,,conehead better one 🌚
8754,https://www.instagram.com/p/B8XIKbCp69A/,jdelbs76,That was weak as hell tbh,,,weak hell tbh
8755,https://www.instagram.com/p/B8XIKbCp69A/,general_gewo,Did they delay New Years ?,,,delay new years
8756,https://www.instagram.com/p/B8XIKbCp69A/,garnerleah,And that was that. 🤦‍♀️ What a waste.,,,🤦 ‍ ♀ ️ waste
8757,https://www.instagram.com/p/B8XIKbCp69A/,bkwesq827,That’s it?,,,’
8758,https://www.instagram.com/p/B8WuAbQpWem/,abcnews,"A passenger wearing a mask and plastic bag walks from the Shanghai railway station in China amid the outbreak of a novel coronavirus. The new virus has killed at least 812 people, surpassing the 2002-2003 SARS outbreak death toll, Chinese health officials said. #china #coronavirus #sars #epidemiology #virus #health #international","['china', 'coronavirus', 'sars', 'epidemiology', 'virus', 'health', 'international']",,passenger wear mask plastic bag walk shanghai railway station china amid outbreak novel coronavirus new virus kill least eight hundred twelve people surpass 2002200 3 sars outbreak death toll chinese health officials say china coronavirus sars epidemiology virus health international
8759,https://www.instagram.com/p/B8WuAbQpWem/,buttchug24oz,You know what kills faster than Corona Virus? Putting your head in a plastic bag,,,know kill faster corona virus put head plastic bag
8760,https://www.instagram.com/p/B8WuAbQpWem/,romero_1016,So no more Hong Kong protests news?! All of a sudden?!?,,,hong kong protest news sudden
8761,https://www.instagram.com/p/B8WuAbQpWem/,zino0729,Everything that’s bad comes from China,,,everything ’ bad come china
8762,https://www.instagram.com/p/B8WuAbQpWem/,cindycunningham1913,Made in China,,,make china
8763,https://www.instagram.com/p/B8WuAbQpWem/,nope2409,Flu or suffocation 🤔,,,flu suffocation 🤔
8764,https://www.instagram.com/p/B8WuAbQpWem/,billyjay0u812,I’ll glad to see wildlife getting back at humans for the destruction they cause,,,’ glad see wildlife get back humans destruction cause
8765,https://www.instagram.com/p/B8WuAbQpWem/,2muchdrivee,Dude like idgaf a mask isn’t enough. He must have seen some of his friends wear a mask and still catch it.,,,dude like idgaf mask ’ enough must see friends wear mask still catch
8766,https://www.instagram.com/p/B8WuAbQpWem/,tashaolive1,Whatever it takes.,,,whatever take
8767,https://www.instagram.com/p/B8WuAbQpWem/,belladreamhair,Pretty sure the number is way higher. But ok,,,pretty sure number way higher ok
8768,https://www.instagram.com/p/B8WuAbQpWem/,jasonfr7,Man made virus by Governments,,,man make virus governments
8769,https://www.instagram.com/p/B8WuAbQpWem/,alex_thaalowk,Where’s the “made in China” warning label?,,,’ “ make china ” warn label
8770,https://www.instagram.com/p/B8WuAbQpWem/,tourbusdriver,How long does the virus stay on surfaces? Will it stay on products shipped from China to USA?,,,long virus stay surface stay products ship china usa
8771,https://www.instagram.com/p/B8WtVBjpwCu/,abcnews,King penguins march along a snowy path flanked by onlookers at the Asahiyama zoo in Japan. #penguins #animals #japan,"['penguins', 'animals', 'japan']",,king penguins march along snowy path flank onlookers asahiyama zoo japan penguins animals japan
8772,https://www.instagram.com/p/B8WtVBjpwCu/,leockd,just smile and wave boys... smile and wave 🐧🐧🐧🐧,,,smile wave boys smile wave 🐧 🐧 🐧
8773,https://www.instagram.com/p/B8WtVBjpwCu/,anneok25,Onlookers all wearing masks...,,,onlookers wear mask
8774,https://www.instagram.com/p/B8WtVBjpwCu/,miraseyyedy,Happy Feet III,,,happy feet iii
8775,https://www.instagram.com/p/B8WtVBjpwCu/,marge8218,And mostly everyone is wearing a mask,,,mostly everyone wear mask
8776,https://www.instagram.com/p/B8WtVBjpwCu/,iamstellitagm,"No more zooooo, animals are free",,,zooooo animals free
8777,https://www.instagram.com/p/B8WtVBjpwCu/,amela.ny,"Zoos are animal prisons. Not cute, but disturbing.",,,zoos animal prisons cute disturb
8778,https://www.instagram.com/p/B8WtVBjpwCu/,shoshanaliz,So cute!,,,cute
8779,https://www.instagram.com/p/B8WtVBjpwCu/,marge8218,And mostly everyone is wearing a mask,,,mostly everyone wear mask
8780,https://www.instagram.com/p/B8WtVBjpwCu/,wookykale,#HumanBioMetricPowerSurge,['HumanBioMetricPowerSurge'],,humanbiometricpowersurge
8781,https://www.instagram.com/p/B8WtVBjpwCu/,mr._checho80,Cool,,,cool
8782,https://www.instagram.com/p/B8WtVBjpwCu/,kristapettykimbrell,Awww,,,awww
8783,https://www.instagram.com/p/B8WtVBjpwCu/,yolanda22yeagley,Omg how precious love them Bless them all. ❤️❤️,,,omg precious love bless ❤ ️ ❤ ️
8784,https://www.instagram.com/p/B8Ul_MOntdP/,abcnews,"Biden continues attacks on Buttigieg post-debate: ‘He’s no Barack Obama’

Asked about his criticism of Pete Buttigieg's perceived lack of experience, former Vice Pres. Joe Biden tells @jonkarl ""he's no Barack Obama.""
⠀⠀⠀⠀⠀⠀⠀⠀⠀
""Barack's experience was much wider as well…I know Barack Obama, he's no Barack Obama. He's a rare breed."" abcn.ws/31AfUGS",,['jonkarl'],biden continue attack buttigieg postdebate ‘ ’ barack obama ’ ask criticism pete buttigiegs perceive lack experience former vice pres joe biden tell jonkarl hes barack obama ⠀ ⠀ ⠀ baracks experience much wider well … know barack obama hes barack obama hes rare breed abcnws 31afugs
8785,https://www.instagram.com/p/B8Ul_MOntdP/,pamsimmons2,No he’s not Obama but he has brains and elegance. I like intelligence.,,,’ obama brain elegance like intelligence
8786,https://www.instagram.com/p/B8Ul_MOntdP/,bryanmcknight_,TRUMP 2020🇺🇸🇺🇸🇺🇸🇺🇸,,,trump 2020 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸
8787,https://www.instagram.com/p/B8Ul_MOntdP/,mr._bdank,"Obama also didn't really do anything, Biden is desperate to get support from Obama lol",,,obama also didnt really anything biden desperate get support obama lol
8788,https://www.instagram.com/p/B8Ul_MOntdP/,monapatterson989,Yes My President Barack Obama had a clear view❤️❤️❤️,,,yes president barack obama clear view ❤ ️ ❤ ️ ❤ ️
8789,https://www.instagram.com/p/B8Ul_MOntdP/,gabbievalleyjasellie,Biden is just wasting his time he should just drop out🤣,,,biden waste time drop 🤣
8790,https://www.instagram.com/p/B8Ul_MOntdP/,jrruizbaez,I mean really ???? Look who we have at the White House now... I rest my case.,,,mean really look white house rest case
8791,https://www.instagram.com/p/B8Ul_MOntdP/,macrtst,Neither is Biden.,,,neither biden
8792,https://www.instagram.com/p/B8Ul_MOntdP/,knitbyjulia,The liberal hunger games. No one will be left standing,,,liberal hunger game one leave stand
8793,https://www.instagram.com/p/B8Ul_MOntdP/,shannonthe14car,Trump 2020 🇺🇸#maga,['maga'],,trump two thousand twenty 🇺 🇸 maga
8794,https://www.instagram.com/p/B8Ul_MOntdP/,mark.marshall61,Trump 2020🇺🇸😎,,,trump 2020 🇺 🇸 😎
8795,https://www.instagram.com/p/B8Ul_MOntdP/,ericznyc2chi,"Joe-you came off as a screaming, angry old man. I could never vote for you.",,,joeyou come scream angry old man could never vote
8796,https://www.instagram.com/p/B8Ul_MOntdP/,vannarocha7,I think Biden would be a great president and he can win if the democrats choose him.,,,think biden would great president win democrats choose
8797,https://www.instagram.com/p/B8UOnn9pYlv/,abcnews,"Firefighters responded to a large fire at a construction site in Alexandria, Virginia, that sent smoke wafting across the city. #fire #firefighting #virginia","['fire', 'firefighting', 'virginia']",,firefighters respond large fire construction site alexandria virginia send smoke waft across city fire firefighting virginia
8798,https://www.instagram.com/p/B8UOnn9pYlv/,kneshadl,My daughters and I saw this while sitting in the parking lot of old navy at baileys crossroads. Crazy,,,daughters saw sit park lot old navy baileys crossroads crazy
8799,https://www.instagram.com/p/B8UOnn9pYlv/,maxey.linda_lou,God Bless and watch over these fire fighters and keep them safe .,,,god bless watch fire fighters keep safe
8800,https://www.instagram.com/p/B8UOnn9pYlv/,tuckerpastor,😮😮😮😮😮😮😮,,,😮 😮 😮
8801,https://www.instagram.com/p/B8UOnn9pYlv/,espn.slickkio,we gettin that same type of wind in NC,,,gettin type wind nc
8802,https://www.instagram.com/p/B8UOnn9pYlv/,jj.a.v.i,Wow the materials are so flammable,,,wow materials flammable
8803,https://www.instagram.com/p/B8UOnn9pYlv/,robertthan50,Prayer for every victim,,,prayer every victim
8804,https://www.instagram.com/p/B8UOnn9pYlv/,john_smith_williams,😢😢,,,😢 😢
8805,https://www.instagram.com/p/B8UOnn9pYlv/,debragilhousen,Omg.,,,omg
8806,https://www.instagram.com/p/B8UOnn9pYlv/,cats_furrrever,We made a catchelorette! It’s a spin on the bachelorette but with cats! We’ve been working so hard and are so dedicated to making our account grow. It would mean the world to us if you reposted our photo and checked out our account!!!😻😻,,,make catchelorette ’ spin bachelorette cat ’ work hard dedicate make account grow would mean world us reposted photo check account 😻 😻
8807,https://www.instagram.com/p/B8UOnn9pYlv/,kea_bakesalot,Thats why i couldnt get to Walmart this morning 😡,,,thats couldnt get walmart morning 😡
8808,https://www.instagram.com/p/B8UOnn9pYlv/,lethalshooter,Pray everyone’s ok🙏🏾🙏🏻,,,pray everyone ’ ok 🙏 🏾 🙏 🏻
8809,https://www.instagram.com/p/B8UOnn9pYlv/,teresacole693,🙏❤️,,,🙏 ❤ ️
8810,https://www.instagram.com/p/B8Tb-QZJy5c/,abcnews,"Highlights from the Democratic Debate

Just four days before the New Hampshire primary, seven candidates took the stage for one of their final moments to pitch themselves as the best Democratic choice for the 2020 election.

Here are some of the major takeaways. https://abcn.ws/389hW3h",,,highlight democratic debate four days new hampshire primary seven candidates take stage one final moments pitch best democratic choice two thousand twenty election major takeaways httpsabcnws 389hw3h
8811,https://www.instagram.com/p/B8Tb-QZJy5c/,ocasio.ocasio.775,"We have to come up with better Politicians, than these people here to beat trump . These here are not enough fire power to win against trump . Trump will be President again .",,,come better politicians people beat trump enough fire power win trump trump president
8812,https://www.instagram.com/p/B8Tb-QZJy5c/,wadito_17,Not a single one ☝🏾 looks ready to lead this country... sadly I don’t think they could even do it collectively... Am I the only one who hears crying kids up there? Kids with no real plan? Proven plan? 🤦🏽‍♂️,,,single one ☝ 🏾 look ready lead country sadly ’ think could even collectively one hear cry kid kid real plan prove plan 🤦 🏽 ‍ ♂ ️
8813,https://www.instagram.com/p/B8Tb-QZJy5c/,hippystonerchick,Wtf has he lied about ?,,,wtf lie
8814,https://www.instagram.com/p/B8Tb-QZJy5c/,prolight.ve,"At this juncture, Democrats don’t have anything to offer to the American public. Trump will win again.",,,juncture democrats ’ anything offer american public trump win
8815,https://www.instagram.com/p/B8Tb-QZJy5c/,kristidwarnke,Victory is spelled TRUMP2020 🇺🇸❤️👏🏼,,,victory spell trump 2020 🇺 🇸 ❤ ️ 👏 🏼
8816,https://www.instagram.com/p/B8Tb-QZJy5c/,datswhat_shesed,So trump bashing & racism were the highlights huh 😂 what a way to improve our country,,,trump bash racism highlight huh 😂 way improve country
8817,https://www.instagram.com/p/B8Tb-QZJy5c/,muricamommy,"Calm down grandpa, before Hillary gives you ANOTHER heart attack",,,calm grandpa hillary give another heart attack
8818,https://www.instagram.com/p/B8Tb-QZJy5c/,ricko1047,There are videos of Bernie in Russia on his honeymoon.,,,videos bernie russia honeymoon
8819,https://www.instagram.com/p/B8Tb-QZJy5c/,tommattison,"More blame. Again. I want plans, direction.",,,blame want plan direction
8820,https://www.instagram.com/p/B8Tb-QZJy5c/,tparente171,These people are eating each other ! 🤣,,,people eat 🤣
8821,https://www.instagram.com/p/B8Tb-QZJy5c/,jdillon9963,Trump 2020,,,trump two thousand twenty
8822,https://www.instagram.com/p/B8Tb-QZJy5c/,gethsemeni,"The democrats strategy, when they are face with a tough question that they can’t answer, say, “trump lies”. Just bring it all to Trump, blame it on Trump, make people hare Trump, that way they won’t think rationally, they will think and vote out of anger and hate. Let’s see how that’s gonna work.🤣",,,democrats strategy face tough question ’ answer say “ trump lie ” bring trump blame trump make people hare trump way ’ think rationally think vote anger hate let ’ see ’ gonna work 🤣
8823,https://www.instagram.com/p/B8Sz99qnhGS/,abcnews,"Ice cream shop owners fight back against would-be robber

""I hope he learned his lesson."" Surveillance video shows ice cream shop owner grab her gun and open fire, scaring off a would-be robber as he demanded money from her husband at the cash register. https://abcn.ws/37d8J8t",,,ice cream shop owners fight back wouldbe robber hope learn lesson surveillance video show ice cream shop owner grab gun open fire scar wouldbe robber demand money husband cash register httpsabcnws 37d8j8t
8824,https://www.instagram.com/p/B8Sz99qnhGS/,id_rather_be_lifting,She could’ve killed her damn husband the way she shot that gun 🤦🏽‍♂️.. glad she didn’t but damn ..get to the range woman,,,could ’ kill damn husband way shoot gun 🤦 🏽 ‍ ♂ ️ glad ’ damn get range woman
8825,https://www.instagram.com/p/B8Sz99qnhGS/,iminlesbianswithher,She got the strap!!!,,,get strap
8826,https://www.instagram.com/p/B8Sz99qnhGS/,miss_lady_yola,She kept calm and Ratatataaaa 🙌🏾,,,keep calm ratatataaaa 🙌 🏾
8827,https://www.instagram.com/p/B8Sz99qnhGS/,belladreamhair,Bet her husband took her to the range after this 😭 almost got him 😂,,,bet husband take range 😭 almost get 😂
8828,https://www.instagram.com/p/B8Sz99qnhGS/,northside_bullyz_ca,She already knew what time it was,,,already know time
8829,https://www.instagram.com/p/B8Sz99qnhGS/,boyzmom4me,"2nd amendment, BOOM!!!!!!!!!",,,2nd amendment boom
8830,https://www.instagram.com/p/B8Sz99qnhGS/,alexdoesalot,"He just straight up slow walked out like ""Alright see you later Bob I'll come back later.""",,,straight slow walk like alright see later bob ill come back later
8831,https://www.instagram.com/p/B8Sz99qnhGS/,curtisikng,She was on it!!,,,
8832,https://www.instagram.com/p/B8Sz99qnhGS/,nanayawfivestar,When ur wife gotcha!!!🙏🏽pull the Glock and do the do baaw baaw baaw!!,,,ur wife gotcha 🙏 🏽 pull glock baaw baaw baaw
8833,https://www.instagram.com/p/B8Sz99qnhGS/,eddiez2013,Count your money out of sight next time,,,count money sight next time
8834,https://www.instagram.com/p/B8Sz99qnhGS/,boodeez,She stayed down for her man lol we love to see it 💖,,,stay man lol love see 💖
8835,https://www.instagram.com/p/B8Sz99qnhGS/,iamaustinmills,Where was she shooting,,,shoot
8836,https://www.instagram.com/p/B8SvNW7B3Rf/,abcnews,"Sen. Amy Klobuchar: ""We have a president that literally blames everyone...He blames the king of Denmark. Who does that? He blames the prime minister of Canada for, he claims, cutting him out of the Canadian version of 'Home Alone 2.' Who does that?!"" abcn.ws/2vaOrPQ",,,sen amy klobuchar president literally blame everyonehe blame king denmark blame prime minister canada claim cut canadian version home alone 2 abcnws 2vaorpq
8837,https://www.instagram.com/p/B8SvNW7B3Rf/,lamismabeatriz,"Barak Obama blamed Bush since day ONE!! Oh but you didn’t see THAT in two terms, right???",,,barak obama blame bush since day one oh ’ see two term right
8838,https://www.instagram.com/p/B8SvNW7B3Rf/,trashroyalegod,Didnt she already say this stupid line somewhere else?,,,didnt already say stupid line somewhere else
8839,https://www.instagram.com/p/B8SvNW7B3Rf/,cherstang,And that’s your platform??? Whining about Trump???,,,’ platform whine trump
8840,https://www.instagram.com/p/B8SvNW7B3Rf/,fishingrn72,"Empty promises, no facts and 🤡so arguing about bull 💩. Blame Trump, blame Russia.... no plans for America.",,,empty promise facts 🤡 argue bull 💩 blame trump blame russia plan america
8841,https://www.instagram.com/p/B8SvNW7B3Rf/,gandad.bazil,.. The trouble is.... He speaks the truth,,,trouble speak truth
8842,https://www.instagram.com/p/B8SvNW7B3Rf/,lagandaonmilky,Talk about his achievements... none of you can match,,,talk achievements none match
8843,https://www.instagram.com/p/B8SvNW7B3Rf/,luceybee,"Good job stating the obvious, Ms. Klobuchar",,,good job state obvious ms klobuchar
8844,https://www.instagram.com/p/B8SvNW7B3Rf/,yo_db_insta,The script is old. It insults the American intelligence. Corrupt party,,,script old insult american intelligence corrupt party
8845,https://www.instagram.com/p/B8SvNW7B3Rf/,hello_doobee,👏🏻👏🏻👏🏻👏🏻👏🏻,,,👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻
8846,https://www.instagram.com/p/B8SvNW7B3Rf/,onlydominicanincali,Who is this lady,,,lady
8847,https://www.instagram.com/p/B8SvNW7B3Rf/,rgrgran,There is a difference between blaming and giving a true accounting. What have you and your party done for the nation that you can give an accounting of?,,,difference blame give true account party do nation give account
8848,https://www.instagram.com/p/B8SvNW7B3Rf/,steve.zk07,Ok first of all I haven’t herd Trump blame anyone do not vote for her and her corruption and lies. Vote for trump / make America great again.,,,ok first ’ herd trump blame anyone vote corruption lie vote trump make america great
8849,https://www.instagram.com/p/B8Ssp7-lO6a/,abcnews,Senators Elizabeth Warren and Amy Klobuchar greet each other prior to the start of the #DemDebate in New Hampshire. https://abcn.ws/2vaOrPQ #elizabethwarren #amyklobuchar #debte #democrats #newhampshire,"['DemDebate', 'elizabethwarren', 'amyklobuchar', 'debte', 'democrats', 'newhampshire']",,senators elizabeth warren amy klobuchar greet prior start demdebate new hampshire httpsabcnws 2vaorpq elizabethwarren amyklobuchar debte democrats newhampshire
8850,https://www.instagram.com/p/B8Ssp7-lO6a/,courtney.m1119,F you ABC “news”. No one is voting for these jokes,,,f abc “ news ” one vote joke
8851,https://www.instagram.com/p/B8Ssp7-lO6a/,mitchellsstone,Can you imagine the smile on Trumps face after seeing tonight‘s debate😂,,,imagine smile trump face see tonight ‘ debate 😂
8852,https://www.instagram.com/p/B8Ssp7-lO6a/,echodog1982,"And just like that, Trump wins another dem debate! #Trump2020",['Trump2020'],,like trump win another dem debate trump 2020
8853,https://www.instagram.com/p/B8Ssp7-lO6a/,carlyo68,What a good debate!,,,good debate
8854,https://www.instagram.com/p/B8Ssp7-lO6a/,johnbnj04,I really like all of the candidates- it's quite hard to choose!!,,,really like candidates quite hard choose
8855,https://www.instagram.com/p/B8Ssp7-lO6a/,apollzpollz,🤡🤡🤡🤡🤡🤡,,,🤡 🤡 🤡
8856,https://www.instagram.com/p/B8Ssp7-lO6a/,frankwdobbs,#Trump2020,['Trump2020'],,trump 2020
8857,https://www.instagram.com/p/B8Ssp7-lO6a/,florencia3107,🤡🤡😂😂😂😂😂,,,🤡 🤡 😂 😂 😂
8858,https://www.instagram.com/p/B8Ssp7-lO6a/,deborahlove56,I truly want Elizabeth in the white house so I am asking you all to support her,,,truly want elizabeth white house ask support
8859,https://www.instagram.com/p/B8Ssp7-lO6a/,dougbaker70,The golden girls still believe? How cute!!!,,,golden girls still believe cute
8860,https://www.instagram.com/p/B8Ssp7-lO6a/,con1331,Who are they???,,,
8861,https://www.instagram.com/p/B8Ssp7-lO6a/,billysmom11,"No fangs showing, no nails out ... this is class personified.",,,fangs show nail class personify
8862,https://www.instagram.com/p/B8SsMxBhnKj/,abcnews,"Amy Klobuchar: ""I know you and I will fight for you""

Amy Klobuchar: ""If you have trouble stretching your paycheck to pay for that rent, I know you and I will fight for you. If you have trouble deciding if you're going to pay for your childcare or your long-term care, I know you, and I will fight for you."" abcn.ws/2vaOrPQ",,,amy klobuchar know fight amy klobuchar trouble stretch paycheck pay rent know fight trouble decide youre go pay childcare longterm care know fight abcnws 2vaorpq
8863,https://www.instagram.com/p/B8SsMxBhnKj/,aurorablack1,She is the one.,,,one
8864,https://www.instagram.com/p/B8SsMxBhnKj/,lpfriends4life,You'll lose it in 2020 too,,,youll lose two thousand twenty
8865,https://www.instagram.com/p/B8SsMxBhnKj/,traviesoarce1,🤘,,,🤘
8866,https://www.instagram.com/p/B8SsMxBhnKj/,srm340,👏👏👏,,,👏 👏 👏
8867,https://www.instagram.com/p/B8SsMxBhnKj/,ronnanord,😂😂😂😂😂😂,,,😂 😂 😂
8868,https://www.instagram.com/p/B8SsMxBhnKj/,cutrofran,This was a great speech,,,great speech
8869,https://www.instagram.com/p/B8SsMxBhnKj/,pturbo984,She knocked it out of the park!❤️,,,knock park ❤ ️
8870,https://www.instagram.com/p/B8SsMxBhnKj/,poorericky,It's called getting a job getting education and being an adult with your finances you can't😮😮 expect to live and have the government pay for everything you want Trump 20/20😮😮,,,call get job get education adult finance cant 😮 😮 expect live government pay everything want trump 2020 😮 😮
8871,https://www.instagram.com/p/B8SsMxBhnKj/,thebundacantik,She doesnt know the unveil yet.... pity on her,,,doesnt know unveil yet pity
8872,https://www.instagram.com/p/B8SsMxBhnKj/,radar077,That's correct because POTUS Trump has restored confidence in the occupant of the Oval Office while showing that the Democratic Party is the Un American Party,,,thats correct potus trump restore confidence occupant oval office show democratic party un american party
8873,https://www.instagram.com/p/B8SsMxBhnKj/,realadventuresnavarre,Trump 2020,,,trump two thousand twenty
8874,https://www.instagram.com/p/B8SsMxBhnKj/,getmycdl,How many purple suits does this woman own??😂😂😂😂😂,,,many purple suit woman 😂 😂 😂
8875,https://www.instagram.com/p/B8SsINEnqG6/,abcnews,"The seven participants walk off stage after the eighth Democratic primary debate of the 2020 presidential campaign season at St. Anselm College in Manchester, New Hampshire, (TIMOTHY A. CLARY/AFP via Getty Images) #DemDebate",['DemDebate'],,seven participants walk stage eighth democratic primary debate two thousand twenty presidential campaign season st anselm college manchester new hampshire timothy claryafp via getty image demdebate
8876,https://www.instagram.com/p/B8SsINEnqG6/,glcarreon,My voice says TRUMP 2020!!!,,,voice say trump 2020
8877,https://www.instagram.com/p/B8SsINEnqG6/,oscardiaz238,💯🇺🇸 TRUMP 🌟 2020 🔴 WINNING !!,,,💯 🇺 🇸 trump 🌟 two thousand twenty 🔴 win
8878,https://www.instagram.com/p/B8SsINEnqG6/,drew.trudell,TRUMP2020MF,,,trump 2020mf
8879,https://www.instagram.com/p/B8SsINEnqG6/,frankwdobbs,It is clear Trump wins again.,,,clear trump win
8880,https://www.instagram.com/p/B8SsINEnqG6/,svond33,What a bunch of clowns up there tonight. Trump just keeps winning. 2020 in a landslide 🇺🇸,,,bunch clown tonight trump keep win two thousand twenty landslide 🇺 🇸
8881,https://www.instagram.com/p/B8SsINEnqG6/,janet_damnit,Lost cause. We’re doomed,,,lose cause ’ doom
8882,https://www.instagram.com/p/B8SsINEnqG6/,crosbygayle,"Hi russian bots, you sure keep yourselves busy.!",,,hi russian bots sure keep busy
8883,https://www.instagram.com/p/B8SsINEnqG6/,mertlock69,Russian Trolls aka Republicans abound but Blue Wave will take care of that.,,,russian troll aka republicans abound blue wave take care
8884,https://www.instagram.com/p/B8SsINEnqG6/,golferbabe1948,A clear winner “ TRUMP2020”🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,,,clear winner “ trump 2020 ” 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸
8885,https://www.instagram.com/p/B8SsINEnqG6/,oskar_gom3z,🤡 🤡 🤡 🤡 🤡 🤡 🤡,,,🤡 🤡 🤡 🤡 🤡 🤡 🤡
8886,https://www.instagram.com/p/B8SsINEnqG6/,joankist,Where’s the American Flag?,,,’ american flag
8887,https://www.instagram.com/p/B8SsINEnqG6/,joeybubbles,🚮,,,🚮
8888,https://www.instagram.com/p/B8SptROnwFn/,abcnews,"Amy Klobuchar: ""I do not have the biggest name up on this stage. I don't have the biggest bank account. I'm not a political newcomer with no record, but I have a record of fighting for people."" #DemDebate",['DemDebate'],,amy klobuchar biggest name stage dont biggest bank account im political newcomer record record fight people demdebate
8889,https://www.instagram.com/p/B8SptROnwFn/,ashley.nw1,Don't trust her,,,dont trust
8890,https://www.instagram.com/p/B8SptROnwFn/,benjimenez94,Buttigieg 2020! 🇺🇸,,,buttigieg 2020 🇺 🇸
8891,https://www.instagram.com/p/B8SptROnwFn/,eroomkb,Amy is getting stronger and more confident with each debate. Great job tonight. We would be blessed to have you in the White House.,,,amy get stronger confident debate great job tonight would bless white house
8892,https://www.instagram.com/p/B8SptROnwFn/,fishingrn72,Where is this one from? She seems like a very angry woman. Would hate to be her husband.,,,one seem like angry woman would hate husband
8893,https://www.instagram.com/p/B8SptROnwFn/,jennifer.b.katz,You didn’t fight for the 16 year old you sent to prison for life !! You did not fight against Trump’s unqualified judges - yet you never seem to have to answer for your record !!!!,,,’ fight sixteen year old send prison life fight trump ’ unqualified judge yet never seem answer record
8894,https://www.instagram.com/p/B8SptROnwFn/,staceybabes415,"Lots of Minnesotans don't trust her! There is a reason for that. Look how she faught to ruin an innocent man's life, family, livelihood with NO regard. Do not trust her.",,,lot minnesotans dont trust reason look faught ruin innocent man life family livelihood regard trust
8895,https://www.instagram.com/p/B8SptROnwFn/,rauljcambo,Who are you again?,,,
8896,https://www.instagram.com/p/B8SptROnwFn/,dpowell13,She won tonight,,,tonight
8897,https://www.instagram.com/p/B8SptROnwFn/,sgarciaterry1,🤦‍♀️,,,🤦 ‍ ♀ ️
8898,https://www.instagram.com/p/B8SptROnwFn/,shineee0101,🤮,,,🤮
8899,https://www.instagram.com/p/B8SptROnwFn/,edh360,And you have no reason to be where you are at.,,,reason
8900,https://www.instagram.com/p/B8SptROnwFn/,leavethemonread,And throwing staplers at people,,,throw staplers people
8901,https://www.instagram.com/p/B8Spnckh86w/,abcnews,"Sen. Warren on gun laws at Democratic debate

Sen. Warren: ""We have to be willing to build a future that works not for a gun industry but that works for the rest of America and protects our children."" abcn.ws/2vaOrPQ #DemDebate",['DemDebate'],,sen warren gun laws democratic debate sen warren will build future work gun industry work rest america protect children abcnws 2vaorpq demdebate
8902,https://www.instagram.com/p/B8Spnckh86w/,melonieferguson,"👏yes. a million times, yes.",,,👏 yes million time yes
8903,https://www.instagram.com/p/B8Spnckh86w/,alicebratkacroft,Such a dumb statement,,,dumb statement
8904,https://www.instagram.com/p/B8Spnckh86w/,wg4bg,That’s my PRESIDENT❤️,,,’ president ❤ ️
8905,https://www.instagram.com/p/B8Spnckh86w/,dlohashi,How about focusing on saving the planet from corporate pollution??,,,focus save planet corporate pollution
8906,https://www.instagram.com/p/B8Spnckh86w/,cathy.fulton.7,Go away already 🙏,,,go away already 🙏
8907,https://www.instagram.com/p/B8Spnckh86w/,winston.mitchell.165,Socialism,,,socialism
8908,https://www.instagram.com/p/B8Spnckh86w/,blsearcy,I’d much rather die by bullet then any other violent death and I’d much rather defend myself with a lead bullet than by hand no contest and any kind of gun will do and no gun should be kept from my grasp at any time. Either these people were sheltered or they have an agenda and either way I don’t like it,,,’ much rather die bullet violent death ’ much rather defend lead bullet hand contest kind gun gun keep grasp time either people shelter agenda either way ’ like
8909,https://www.instagram.com/p/B8Spnckh86w/,realadventuresnavarre,Good thing my rifle is a defense weapon,,,good thing rifle defense weapon
8910,https://www.instagram.com/p/B8Spnckh86w/,realadventuresnavarre,Whats a assult weapon,,,whats assult weapon
8911,https://www.instagram.com/p/B8Spnckh86w/,realadventuresnavarre,Notice china....killing people.in the streets locking them in their homes ...why can their government do that? Because they know the citizens are not protected,,,notice chinakilling peoplein streets lock home government know citizens protect
